case_id,maze_file,step,rank,selected,real_r,real_c,local_r,local_c,tile,score,deltaR,Iproxy,tailGain,qEff,pathLen,margin,projectedR,unknownCompSum,dominant_term
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,0,1,True,1,1,1,0, ,5.736266666666669,0,18.000000000000004,0.0,1.0,1,8.0,0,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,0,2,False,1,2,1,1, ,4.916266666666669,0,18.000000000000004,0.0,1.0,2,8.0,0,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,1,1,True,1,2,1,1, ,4.789948070175434,0,15.157894736842103,0.0,1.0,1,8.0,0,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,2,1,True,1,3,1,2, ,3.884182303030302,0,13.090909090909092,0.0,1.0,1,8.0,0,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,3,1,True,1,4,1,3, ,3.0347487857777757,0,11.52,0.0,1.0,1,8.0,0,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,4,1,True,1,5,1,4, ,2.2473577041269834,0,10.285714285714285,0.0,1.0,1,8.0,0,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,5,1,True,1,6,1,5, ,1.5224238659732787,0,9.29032258064516,0.0,1.0,1,8.0,0,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,6,1,True,1,7,1,6, ,0.8575954473373724,0,8.470588235294116,0.0,1.0,1,8.0,0,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,7,1,True,1,8,1,7, ,0.2491479213690102,0,7.783783783783782,0.0,1.0,1,8.0,0,12,margin
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,8,1,True,1,9,1,8, ,-0.307230538186932,0,7.199999999999999,0.0,1.0,1,8.0,0,12,margin
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,8,2,False,2,9,2,8, ,-1.1272305381869314,0,7.199999999999999,0.0,1.0,2,8.0,0,12,margin
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,9,1,True,2,9,2,8, ,-0.8159941989608157,0,6.697674418604652,0.0,1.0,1,8.0,0,12,margin
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,10,1,True,3,9,3,8, ,-1.281491314005482,0,6.26086956521739,0.0,1.0,1,8.0,0,12,margin
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,10,2,False,3,8,3,7, ,-2.1014913140054814,0,6.26086956521739,0.0,1.0,2,8.0,0,12,margin
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,10,3,False,3,10,3,9, ,-2.1014913140054814,0,6.26086956521739,0.0,1.0,2,8.0,0,12,margin
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,11,1,True,3,8,3,7, ,-1.7078311717188797,0,5.877551020408165,0.0,1.0,1,8.0,0,12,margin
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,11,2,False,3,10,3,9, ,-1.7078311717188797,0,5.877551020408165,0.0,1.0,1,8.0,0,12,margin
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,12,1,True,3,7,3,6,G,73.22631137688828,50,19.764705882352942,0.0,1.0,1,0.0,50,12,deltaR
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,12,2,False,4,7,4,6, ,72.40631137688827,50,19.764705882352942,0.0,1.0,2,0.0,50,12,deltaR
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,12,3,False,3,10,3,9, ,29.78131137688827,0,19.764705882352942,12.5,1.0,2,8.0,0,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,13,1,True,3,6,3,5, ,20.291607830264812,0,19.018867924528305,0.0,3.571428316326549,1,0.0,50,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,13,2,False,4,7,4,6, ,20.291607830264812,0,19.018867924528305,0.0,3.571428316326549,1,0.0,50,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,13,3,False,3,10,3,9, ,14.434465391489272,0,19.018867924528305,0.0,3.571428316326549,3,0.0,50,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,14,1,True,3,5,3,4, ,19.686755119128225,0,18.327272727272728,0.0,3.333333111111126,1,0.0,50,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,14,2,False,4,7,4,6, ,16.9534219680171,0,18.327272727272728,0.0,3.333333111111126,2,0.0,50,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,14,3,False,3,10,3,9, ,11.486755665794854,0,18.327272727272728,0.0,3.333333111111126,4,0.0,50,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,15,1,True,4,7,4,6, ,13.962077747653176,0,17.684210526315788,0.0,3.124999804687512,3,0.0,50,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,15,2,False,3,10,3,9, ,8.837078067965656,0,17.684210526315788,0.0,3.124999804687512,5,0.0,50,12,Iproxy
train_0294,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0294.json,16,1,True,4,7,4,6, ,16.83897514780729,0,17.684210526315788,0.0,2.9411762975778646,2,0.0,50,12,Iproxy
