case_id,step,row,col,tile,resource,delta,first_visit,decision,observedRatio,qEff,alpha,candidate_count,selected_row,selected_col,selected_tile,selected_score,selected_deltaR,selected_Iproxy,selected_tailGain,selected_pathLen,selected_margin,selected_projectedR,dominant_term,runner_up_row,runner_up_col,runner_up_tile,runner_up_score,score_gap
train_0211,0,0,1,S,0,0,True,best-target,0.02666666666666667,1.0,4.621037037037037,2,1,1, ,5.736266666666669,0,18.000000000000004,0.0,1,8.0,0,Iproxy,1,2, ,4.916266666666669,0.8200000000000003
train_0211,1,1,1, ,0,0,True,best-target,0.04,1.0,5.130734391534391,2,1,2, ,4.789948070175434,0,15.157894736842103,0.0,1,8.0,0,Iproxy,2,1, ,4.789948070175434,0.0
train_0211,2,1,2, ,0,0,True,best-target,0.05333333333333334,1.0,5.545476402116402,3,1,3, ,3.884182303030302,0,13.090909090909092,0.0,1,8.0,0,Iproxy,2,1, ,3.064182303030302,0.8200000000000003
train_0211,3,1,3, ,0,0,True,best-target,0.06666666666666667,1.0,5.880331738977072,3,1,4, ,3.0347487857777757,0,11.52,0.0,1,8.0,0,Iproxy,2,3, ,3.0347487857777757,0.0
train_0211,4,1,4, ,0,0,True,best-target,0.08,1.0,6.148532057848325,3,1,5, ,2.2473577041269834,0,10.285714285714285,0.0,1,8.0,0,Iproxy,2,3, ,1.4273577041269832,0.8200000000000003
train_0211,5,1,5, ,0,0,True,best-target,0.09333333333333334,1.0,6.361411504864519,3,1,6, ,1.5224238659732787,0,9.29032258064516,0.0,1,8.0,0,Iproxy,2,3, ,-0.11757613402672096,1.6399999999999997
train_0211,6,1,6, ,0,0,True,best-target,0.10666666666666667,1.0,6.528536611299023,3,1,7, ,0.8575954473373724,0,8.470588235294116,0.0,1,8.0,0,Iproxy,2,3, ,-1.6024045526626267,2.459999999999999
train_0211,7,1,7, ,0,0,True,best-target,0.12,1.0,6.657906212116141,3,1,8, ,0.2491479213690102,0,7.783783783783782,0.0,1,8.0,0,margin,2,3, ,-3.030852078630989,3.2799999999999994
train_0211,8,1,8, ,0,0,True,best-target,0.13333333333333333,1.0,6.756166239534183,3,1,9, ,-0.307230538186932,0,7.199999999999999,0.0,1,8.0,0,margin,2,3, ,-4.407230538186932,4.1
train_0211,9,1,9, ,0,0,True,best-target,0.14666666666666667,1.0,6.828814473108828,3,1,10, ,-0.8159941989608157,0,6.697674418604652,0.0,1,8.0,0,margin,2,3, ,-5.735994198960815,4.919999999999999
train_0211,10,1,10, ,0,0,True,best-target,0.16,1.0,6.8803849118203955,3,1,11, ,-1.281491314005482,0,6.26086956521739,0.0,1,8.0,0,margin,2,3, ,-7.021491314005481,5.739999999999999
train_0211,11,1,11, ,0,0,True,best-target,0.17333333333333334,1.0,6.914608583051088,3,1,12, ,-1.7078311717188797,0,5.877551020408165,0.0,1,8.0,0,margin,2,3, ,-8.267831171718878,6.559999999999999
train_0211,12,1,12, ,0,0,True,best-target,0.18666666666666668,1.0,6.9345510639717345,3,1,13, ,-2.098819737996628,0,5.538461538461538,0.0,1,8.0,0,margin,2,3, ,-9.478819737996627,7.379999999999999
train_0211,13,1,13, ,0,0,True,best-target,0.2,1.0,6.942728570475633,2,2,3, ,-10.657936000873239,0,5.236363636363636,0.0,11,8.0,0,pathLen,2,1, ,-12.29793600087324,1.6400000000000006
train_0211,14,1,12, ,0,0,False,hold-target,0.2,1.0,6.949270575678752,2,2,3, ,-9.831941145196197,0,5.236363636363636,0.0,10,8.0,0,pathLen,2,1, ,-11.471941145196197,1.6400000000000006
train_0211,15,1,11, ,0,0,False,hold-target,0.2,1.0,6.954504179841247,2,2,3, ,-9.007145260654568,0,5.236363636363636,0.0,9,8.0,0,pathLen,2,1, ,-10.647145260654566,1.6399999999999988
train_0211,16,1,10, ,0,0,False,hold-target,0.2,1.0,6.958691063171243,2,2,3, ,-8.18330855302126,0,5.236363636363636,0.0,8,8.0,0,pathLen,2,1, ,-9.82330855302126,1.6400000000000006
train_0211,17,1,9, ,0,0,False,hold-target,0.2,1.0,6.96204056983524,2,2,3, ,-7.360239186914615,0,5.236363636363636,0.0,7,8.0,0,margin,2,1, ,-9.000239186914616,1.6400000000000006
train_0211,18,1,8, ,0,0,False,hold-target,0.2,1.0,6.964720175166438,2,2,3, ,-6.537783694029301,0,5.236363636363636,0.0,6,8.0,0,margin,2,1, ,-8.177783694029301,1.6400000000000006
train_0211,19,1,7, ,0,0,False,hold-target,0.2,1.0,6.966863859431395,2,2,3, ,-5.715819299721049,0,5.236363636363636,0.0,5,8.0,0,margin,2,1, ,-7.355819299721048,1.6399999999999997
train_0211,20,1,6, ,0,0,False,hold-target,0.2,1.0,6.968578806843362,2,2,3, ,-4.894247784274446,0,5.236363636363636,0.0,4,8.0,0,margin,2,1, ,-6.534247784274447,1.6400000000000006
train_0211,21,1,5, ,0,0,False,hold-target,0.2,1.0,6.969950764772935,2,2,3, ,-4.072990571917165,0,5.236363636363636,0.0,3,8.0,0,margin,2,1, ,-5.712990571917165,1.6399999999999997
train_0211,22,1,4, ,0,0,False,hold-target,0.2,1.0,6.971048331116593,2,2,3, ,-3.25198480203134,0,5.236363636363636,0.0,2,8.0,0,margin,2,1, ,-4.89198480203134,1.6399999999999997
train_0211,23,1,3, ,0,0,False,hold-target,0.2,1.0,6.97192638419152,2,2,3, ,-2.4311801861226803,0,5.236363636363636,0.0,1,8.0,0,margin,2,1, ,-4.07118018612268,1.6399999999999997
train_0211,24,2,3, ,0,0,True,best-target,0.21333333333333335,1.0,6.964563329575438,2,3,3, ,-2.768034623955139,0,4.965517241379309,0.0,1,8.0,0,margin,2,1, ,-5.228034623955139,2.46
train_0211,25,3,3, ,0,0,True,best-target,0.22666666666666666,1.0,6.950359658369345,2,4,3, ,-3.0774077576751644,0,4.721311475409836,0.0,1,8.0,0,margin,2,1, ,-6.357407757675164,3.2799999999999994
train_0211,26,4,3, ,0,0,True,best-target,0.24,1.0,6.930469544877295,4,5,3, ,-3.3622552334091296,0,4.500000000000001,0.0,1,8.0,0,margin,5,2, ,-4.182255233409129,0.8199999999999994
train_0211,27,5,3, ,0,0,True,best-target,0.25333333333333335,1.0,6.905844234935652,4,5,2, ,-3.625155978496169,0,4.298507462686565,0.0,1,8.0,0,margin,5,4, ,-3.625155978496169,0.0
train_0211,28,5,2, ,0,0,True,best-target,0.26666666666666666,1.0,6.877267980541115,5,5,1, ,-3.8683670540103963,0,4.114285714285716,0.0,1,8.0,0,margin,5,4, ,-4.688367054010396,0.8199999999999994
train_0211,29,5,1, ,0,0,True,best-target,0.28,1.0,6.845387717766225,4,6,1, ,-4.093869301706606,0,3.9452054794520555,0.0,1,8.0,0,margin,5,4, ,-5.733869301706606,1.6399999999999997
train_0211,30,6,1, ,0,0,True,best-target,0.29333333333333333,1.0,6.81073752464033,4,7,1, ,-4.303405641554308,0,3.7894736842105257,0.0,1,8.0,0,margin,5,4, ,-6.763405641554309,2.460000000000001
train_0211,31,7,1, ,0,0,True,best-target,0.30666666666666664,1.0,6.737971545816682,4,5,4, ,-11.251015585227098,0,0.72,0.0,5,8.0,0,margin,6,3, ,-11.251015585227098,0.0
