case_id,maze_file,step,rank,selected,real_r,real_c,local_r,local_c,tile,score,deltaR,Iproxy,tailGain,qEff,pathLen,margin,projectedR,unknownCompSum,dominant_term
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,0,1,True,1,1,1,0, ,5.736266666666669,0,18.000000000000004,0.0,1.0,1,8.0,0,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,0,2,False,1,2,1,1, ,4.916266666666669,0,18.000000000000004,0.0,1.0,2,8.0,0,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,1,1,True,1,2,1,1, ,4.789948070175434,0,15.157894736842103,0.0,1.0,1,8.0,0,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,2,1,True,1,3,1,2, ,3.884182303030302,0,13.090909090909092,0.0,1.0,1,8.0,0,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,3,1,True,1,4,1,3, ,3.0347487857777757,0,11.52,0.0,1.0,1,8.0,0,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,4,1,True,1,5,1,4,G,88.08375196444445,50,36.00000000000001,0.0,1.0,1,0.0,50,12,deltaR
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,5,1,True,1,6,1,5, ,29.6244920989252,0,32.516129032258064,0.0,8.333331944444677,1,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,6,1,True,1,7,1,6, ,28.318902366128135,0,29.647058823529406,0.0,7.142856122449126,1,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,7,1,True,1,8,1,7, ,26.938634102328194,0,27.24324324324324,0.0,6.249999218750098,1,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,8,1,True,1,9,1,8, ,25.561133712277663,0,25.200000000000003,0.0,5.555554938271674,1,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,8,2,False,2,9,2,8, ,21.00557866289489,0,25.200000000000003,0.0,5.555554938271674,2,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,9,1,True,2,9,2,8, ,24.22657561247594,0,23.44186046511628,0.0,4.99999950000005,1,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,10,1,True,3,9,3,8, ,22.95515776298704,0,21.91304347826087,0.0,4.545454132231443,1,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,10,2,False,3,8,3,7, ,19.227885374557253,0,21.91304347826087,0.0,4.545454132231443,2,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,11,1,True,3,8,3,7, ,21.75593614233688,0,20.571428571428577,0.0,4.166666319444474,1,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,12,1,True,3,7,3,6, ,21.107690087442883,0,19.764705882352942,0.0,3.846153550295881,1,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,13,1,True,3,6,3,5, ,20.457290180629478,0,19.018867924528305,0.0,3.571428316326549,1,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,14,1,True,3,5,3,4, ,19.814481149227532,0,18.327272727272728,0.0,3.333333111111126,1,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,14,2,False,4,5,4,4, ,17.081147998116407,0,18.327272727272728,0.0,3.333333111111126,2,0.0,50,12,Iproxy
train_0208,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0208.json,15,1,True,4,5,4,4, ,19.185672959347183,0,17.684210526315788,0.0,3.124999804687512,1,0.0,50,12,Iproxy
