case_id,step,row,col,tile,resource,delta,first_visit,decision,observedRatio,qEff,alpha,candidate_count,selected_row,selected_col,selected_tile,selected_score,selected_deltaR,selected_Iproxy,selected_tailGain,selected_pathLen,selected_margin,selected_projectedR,dominant_term,runner_up_row,runner_up_col,runner_up_tile,runner_up_score,score_gap
train_0076,0,0,1,S,0,0,True,best-target,0.02666666666666667,1.0,4.665481481481482,2,1,1,G,100.61693333333334,50,62.999999999999986,0.0,1,0.0,50,Iproxy,1,2, ,99.79693333333333,0.8200000000000074
train_0076,1,1,1,G,50,50,True,best-target,0.04,24.99998750000625,5.204385185185185,2,1,2, ,27.81861796929311,0,53.05263157894736,0.0,1,0.0,50,Iproxy,2,1, ,27.81861796929311,0.0
train_0076,2,1,2, ,50,0,True,best-target,0.05333333333333334,16.666661111112962,5.505867122507122,3,2,1, ,-2.1064421336471675,0,26.181818181818183,0.0,2,0.0,50,pathLen,1,3,T,-19.32866891142343,17.222226777776264
train_0076,3,1,1,G,50,0,False,hold-target,0.05333333333333334,12.49999687500078,5.7470526723646715,3,2,1, ,16.081952988606584,0,26.181818181818183,0.0,1,0.0,50,Iproxy,1,3,T,-25.056933337782944,41.138886326389525
train_0076,4,2,1, ,50,0,True,best-target,0.06666666666666667,9.9999980000004,5.850115256171307,3,3,1,T,-33.19197107066853,-30,5.760000000000005,0.0,1,0.8888888888888888,20,deltaR,1,3,T,-49.59196779066919,16.399996720000658
train_0076,5,3,1,T,20,-30,True,best-target,0.08,3.33333277777787,5.949739263760575,3,4,1, ,1.7325435707177768,0,5.142857142857144,0.0,1,0.8888888888888888,20,Iproxy,1,3,T,-1e+18,1e+18
train_0076,6,4,1, ,20,0,True,best-target,0.09333333333333334,2.85714244897965,6.042097717314766,3,5,1, ,1.6798950279907636,0,4.645161290322576,0.0,1,0.8888888888888888,20,Iproxy,1,3,T,-1e+18,1e+18
train_0076,7,5,1, ,20,0,True,best-target,0.10666666666666667,2.4999996875000394,6.125144840518479,3,6,1, ,1.6009246020982957,0,4.235294117647051,0.0,1,0.8888888888888888,20,Iproxy,1,3,T,-1e+18,1e+18
train_0076,8,6,1, ,20,0,True,best-target,0.12,2.2222219753086696,6.197976337531062,3,7,1, ,1.5102135158386156,0,3.8918918918918903,0.0,1,0.8888888888888888,20,Iproxy,1,3,T,-1e+18,1e+18
train_0076,9,7,1, ,20,0,True,fallback,0.13333333333333333,1.99999980000002,6.2604100555320965,2,1,3,T,-1e+18,-30,3.5999999999999996,0.0,8,0.0,-10,deltaR,2,3, ,-1e+18,0.0
train_0076,10,6,1, ,20,0,False,fallback,0.13333333333333333,1.8181816528925772,6.310357029932924,2,1,3,T,-1e+18,-30,3.5999999999999996,0.0,7,0.0,-10,deltaR,2,3, ,-1e+18,0.0
train_0076,11,5,1, ,20,0,False,fallback,0.13333333333333333,1.6666665277777895,6.350314609453586,2,1,3,T,-1e+18,-30,3.5999999999999996,0.0,6,0.0,-10,deltaR,2,3, ,-1e+18,0.0
train_0076,12,4,1, ,20,0,False,fallback,0.13333333333333333,1.5384614201183524,6.382280673070116,2,1,3,T,-1e+18,-30,3.5999999999999996,0.0,5,0.0,-10,deltaR,2,3, ,-1e+18,0.0
