case_id,maze_file,step,rank,selected,real_r,real_c,local_r,local_c,tile,score,deltaR,Iproxy,tailGain,qEff,pathLen,margin,projectedR,unknownCompSum,dominant_term
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,0,1,True,1,1,1,0, ,5.736266666666669,0,18.000000000000004,0.0,1.0,1,8.0,0,12,Iproxy
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,0,2,False,1,2,1,1, ,4.916266666666669,0,18.000000000000004,0.0,1.0,2,8.0,0,12,Iproxy
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,1,1,True,1,2,1,1, ,4.789948070175434,0,15.157894736842103,0.0,1.0,1,8.0,0,12,Iproxy
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,1,2,False,2,1,2,0, ,4.789948070175434,0,15.157894736842103,0.0,1.0,1,8.0,0,12,Iproxy
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,2,1,True,1,3,1,2, ,3.884182303030302,0,13.090909090909092,0.0,1.0,1,8.0,0,12,Iproxy
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,2,2,False,2,1,2,0, ,3.064182303030302,0,13.090909090909092,0.0,1.0,2,8.0,0,12,Iproxy
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,3,1,True,1,4,1,3, ,3.0347487857777757,0,11.52,0.0,1.0,1,8.0,0,12,Iproxy
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,3,2,False,2,1,2,0, ,1.3947487857777752,0,11.52,0.0,1.0,3,8.0,0,12,Iproxy
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,4,1,True,2,1,2,0, ,-10.517918560711111,0,0.72,0.0,1.0,4,8.0,0,12,margin
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,4,2,False,1,5,1,4,T,-1e+18,-30,0.72,0.0,1.0,1,0.0,-30,12,deltaR
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,5,1,True,2,1,2,0, ,-9.68099084856889,0,0.72,0.0,1.0,3,8.0,0,12,margin
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,5,2,False,1,5,1,4,T,-1e+18,-30,0.72,0.0,1.0,2,0.0,-30,12,deltaR
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,6,1,True,2,1,2,0, ,-8.84744867885511,0,0.72,0.0,1.0,2,8.0,0,12,margin
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,6,2,False,1,5,1,4,T,-1e+18,-30,0.72,0.0,1.0,3,0.0,-30,12,deltaR
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,7,1,True,2,1,2,0, ,-8.01661494308409,0,0.72,0.0,1.0,1,8.0,0,12,margin
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,7,2,False,1,5,1,4,T,-1e+18,-30,0.72,0.0,1.0,4,0.0,-30,12,deltaR
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,8,1,True,3,1,3,0, ,-8.00706475446727,0,0.72,0.0,1.0,1,8.0,0,12,margin
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,8,2,False,3,2,3,1, ,-8.827064754467271,0,0.72,0.0,1.0,2,8.0,0,12,margin
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,8,3,False,1,5,1,4,T,-1e+18,-30,0.72,0.0,1.0,5,0.0,-30,12,deltaR
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,9,1,True,3,2,3,1, ,-7.9988930667317115,0,0.72,0.0,1.0,1,8.0,0,12,margin
train_0283,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0283.json,9,2,False,4,1,4,0, ,-7.9988930667317115,0,0.72,0.0,1.0,1,8.0,0,12,margin
