case_id,maze_file,step,rank,selected,real_r,real_c,local_r,local_c,tile,score,deltaR,Iproxy,tailGain,qEff,pathLen,margin,projectedR,unknownCompSum,dominant_term
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,0,1,True,1,1,1,0, ,5.736266666666669,0,18.000000000000004,0.0,1.0,1,8.0,0,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,0,2,False,1,2,1,1, ,4.916266666666669,0,18.000000000000004,0.0,1.0,2,8.0,0,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,1,1,True,1,2,1,1, ,4.789948070175434,0,15.157894736842103,0.0,1.0,1,8.0,0,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,1,2,False,2,1,2,0, ,4.789948070175434,0,15.157894736842103,0.0,1.0,1,8.0,0,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,2,1,True,2,3,2,2,G,93.09191078787879,50,45.81818181818182,0.0,1.0,2,0.0,50,12,deltaR
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,2,2,False,1,3,1,2, ,66.6619107878788,0,45.81818181818182,25.0,1.0,1,8.0,0,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,2,3,False,2,1,2,0, ,47.391910787878786,0,45.81818181818182,10.0,1.0,2,8.0,0,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,3,1,True,2,3,2,2,G,91.06884741688889,50,40.31999999999999,0.0,1.0,1,0.0,50,12,deltaR
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,3,2,False,2,1,2,0, ,43.728847416888875,0,40.31999999999999,10.0,1.0,3,8.0,0,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,4,1,True,3,3,3,2, ,30.987486937777454,0,36.00000000000001,0.0,9.9999980000004,1,0.0,50,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,4,2,False,2,1,2,0, ,6.3874918577764745,0,36.00000000000001,0.0,9.9999980000004,4,0.0,50,12,pathLen
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,5,1,True,2,1,2,0, ,2.4961835362004265,0,32.516129032258064,0.0,8.333331944444677,5,0.0,50,12,pathLen
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,6,1,True,2,1,2,0, ,14.248433624812485,0,32.516129032258064,0.0,7.142856122449126,4,0.0,50,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,7,1,True,2,1,2,0, ,23.11332938673801,0,32.516129032258064,0.0,6.249999218750098,3,0.0,50,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,8,1,True,2,1,2,0, ,30.0262779728318,0,32.516129032258064,0.0,5.555554938271674,2,0.0,50,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,9,1,True,2,1,2,0, ,35.55663696698458,0,32.516129032258064,0.0,4.99999950000005,1,0.0,50,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,10,1,True,3,1,3,0, ,33.898185387728354,0,30.545454545454543,0.0,4.545454132231443,1,0.0,50,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,11,1,True,4,1,4,0, ,32.32056539855844,0,28.799999999999997,0.0,4.166666319444474,1,0.0,50,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,12,1,True,5,2,5,1,G,100.55941358446582,50,45.473684210526315,0.0,3.846153550295881,2,0.0,100,12,deltaR
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,12,2,False,5,1,5,0, ,84.46325949570843,0,45.473684210526315,25.0,3.846153550295881,1,0.0,50,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,13,1,True,5,2,5,1,G,100.04258532511955,50,42.14634146341463,0.0,3.571428316326549,1,0.0,100,12,deltaR
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,13,2,False,6,1,6,0, ,70.54258532511955,0,42.14634146341463,16.666666666666668,3.571428316326549,1,0.0,50,12,Iproxy
train_0290,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0290.json,14,1,True,5,3,5,2, ,45.20281496893684,0,40.18604651162791,0.0,6.666666222222252,1,0.0,100,12,Iproxy
