case_id,maze_file,step,rank,selected,real_r,real_c,local_r,local_c,tile,score,deltaR,Iproxy,tailGain,qEff,pathLen,margin,projectedR,unknownCompSum,dominant_term
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,0,1,True,1,1,1,0, ,5.736266666666669,0,18.000000000000004,0.0,1.0,1,8.0,0,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,1,1,True,2,1,2,0, ,4.789948070175434,0,15.157894736842103,0.0,1.0,1,8.0,0,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,2,1,True,3,1,3,0, ,3.884182303030302,0,13.090909090909092,0.0,1.0,1,8.0,0,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,3,1,True,4,1,4,0, ,3.0347487857777757,0,11.52,0.0,1.0,1,8.0,0,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,4,1,True,5,1,5,0, ,2.2473577041269834,0,10.285714285714285,0.0,1.0,1,8.0,0,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,4,2,False,5,2,5,1, ,1.4273577041269832,0,10.285714285714285,0.0,1.0,2,8.0,0,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,5,1,True,5,2,5,1, ,1.5224238659732787,0,9.29032258064516,0.0,1.0,1,8.0,0,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,6,1,True,5,3,5,2, ,0.8575954473373724,0,8.470588235294116,0.0,1.0,1,8.0,0,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,7,1,True,5,4,5,3,G,81.0198139825878,50,27.24324324324324,0.0,1.0,1,0.0,50,12,deltaR
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,8,1,True,5,5,5,4, ,25.395507297732202,0,25.200000000000003,0.0,5.555554938271674,1,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,8,2,False,6,5,6,4, ,20.83995224834943,0,25.200000000000003,0.0,5.555554938271674,2,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,9,1,True,6,5,6,4, ,24.10331874583746,0,23.44186046511628,0.0,4.99999950000005,1,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,10,1,True,7,5,7,4, ,22.86298306271826,0,21.91304347826087,0.0,4.545454132231443,1,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,10,2,False,7,6,7,5, ,19.135710674288475,0,21.91304347826087,0.0,4.545454132231443,2,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,11,1,True,7,6,7,5, ,21.686711061318697,0,20.571428571428577,0.0,4.166666319444474,1,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,12,1,True,7,7,7,6, ,20.579442041713026,0,19.384615384615387,0.0,3.846153550295881,1,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,12,2,False,8,7,8,6, ,17.425596130470403,0,19.384615384615387,0.0,3.846153550295881,2,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,13,1,True,8,7,8,6, ,19.541865907900405,0,18.327272727272728,0.0,3.571428316326549,1,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,14,1,True,9,7,9,6, ,18.572217773038528,0,17.379310344827587,0.0,3.333333111111126,1,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,15,1,True,10,7,10,6, ,17.66736621830723,0,16.524590163934427,0.0,3.124999804687512,1,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,16,1,True,11,7,11,6, ,16.823481032599,0,15.749999999999996,0.0,2.9411762975778646,1,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,17,1,True,12,7,12,6, ,16.036444032458675,0,15.044776119402984,0.0,2.7777776234567986,1,0.0,50,12,Iproxy
train_0297,C:\Users\tao20\Desktop\Algorithm\AIPlayerDesktop\data\蔡扬的\train\train_0297.json,18,1,True,13,7,13,6, ,15.30209988500689,0,14.399999999999999,0.0,2.631578808864273,1,0.0,50,12,Iproxy
